f,mag,rad,real,imag
4154.154154154154,47.7701980386145,-0.5261193605351945,41.30986926860538,-23.989300149424558
4164.1641641641645,55.83444705899518,-0.678533018943315,43.46679929241029,-35.04458357088946
4174.174174174174,66.22655772744942,-0.781660958880778,47.0039311091191,-46.653910969139304
4184.184184184184,78.84317978795241,-0.8449684222318409,52.33254702734512,-58.970768357772805
4194.194194194194,93.86091064216492,-0.8758526696339437,60.10309865331796,-72.09360636593233
4204.204204204204,111.69732972330877,-0.8781717666317047,71.32535406234533,-85.95921902389898
4214.214214214214,132.9612311317277,-0.8522193789329532,87.53025931427472,-100.08567673968408
4224.224224224225,158.3109182764779,-0.7947391460379566,110.89220032787183,-112.98347999590388
4234.2342342342345,187.98701107594533,-0.6988917613426832,143.91452116210795,-120.9451401749933
4244.244244244244,220.53115249935158,-0.5553007908665085,187.3945609955428,-116.26378512666811
4254.254254254254,250.36886693598794,-0.3573829744227773,234.54944237613117,-87.58497937349965
4264.264264264264,266.76553459629235,-0.11414887831378973,265.0294479420241,-30.384900394630204
4274.274274274274,260.89174468398085,0.14007792309114686,258.3363412410639,36.425777115005125
4284.284284284285,236.17189324139463,0.3630622936309631,220.7767142656223,83.8737479507174
4294.294294294295,203.91048749193962,0.5332394272588495,175.60055615970768,103.65293814263933
4304.304304304304,172.4465387481133,0.6514485577036003,137.13057682046457,104.56105215179892
4314.314314314314,144.92953928990084,0.7268023538013146,108.30627981667699,96.3032767410049
4324.324324324324,121.72248072357604,0.7676852210870518,87.5817768568917,84.53280236742995
4334.334334334334,102.2788019909321,0.7791394729538609,72.77325626424441,71.86797972253642
4344.344344344345,85.93538253597433,0.7626132811036924,62.13413397150704,59.36530440598327
4354.354354354355,72.17147196780915,0.716021103397633,54.44784686847731,47.372495579049954
4364.3643643643645,60.68672375387944,0.633673753966375,48.904862868485836,35.93317169126976
4374.374374374374,51.441521974206985,0.506738662074397,44.97696747385108,24.966028516345204
4384.384384384384,44.691042212711444,0.32667856995496486,42.32748536345501,14.341312243475407
4394.394394394394,40.94162598074043,0.09569162727786165,40.75432004226481,3.911794452612876
4404.404404404404,40.67590187970722,-0.1598964367547167,40.15703102868085,-6.476252982175179
4414.414414414415,43.93551686794021,-0.3968226598269228,40.52144853252372,-16.98063165135766
4424.424424424425,50.279178002207814,-0.5849903281095749,41.91862689857883,-27.76372560582318
4434.4344344344345,59.17978271959603,-0.7193232384174976,44.51809826114086,-38.992122408891824
4444.444444444444,70.33856205607435,-0.8076354297165572,48.61865640567845,-50.83049833931206
4454.454454454454,83.75331058272582,-0.8590559756409138,54.70369249680904,-63.420210191870936
4464.464464464464,99.68838118304063,-0.8797993162164999,63.53198413479696,-76.82096286034897
4474.474474474475,118.63509689255994,-0.872477516462761,76.27417349048858,-90.86548669902085
4484.484484484485,141.24489444978468,-0.8361639702883481,94.67848400317534,-104.81462147520874
4494.494494494495,168.11273261356618,-0.7663506060883265,121.11620545471648,-116.58797383543168
4504.504504504504,199.09625107452655,-0.6550762709031552,157.8836187122804,-121.29336393325964
4514.514514514514,231.62249784877784,-0.4929706473276847,204.04341640524896,-109.61416756688558
4524.524524524524,258.1833929918192,-0.27708632582276704,248.3353923112803,-70.6271714170308
4534.534534534535,267.3774667998925,-0.025070826932766455,267.2934416340085,-6.702671987685287
4544.544544544545,253.92704380385658,0.22248780130837834,247.66812762516238,56.03072490707194
4554.554554554555,225.3102384819569,0.4282361845250577,204.96463800237575,93.56388583930965
4564.5645645645645,192.6806396169149,0.579622672564764,161.20999029026322,105.5327812283779
4574.574574574574,162.42236008793384,0.6818970155328911,126.10122670307825,102.36944700697225
4584.584584584584,136.42870128900026,0.7445221995354536,100.33127047093765,92.44688583771126
4594.594594594595,114.60128980759147,0.774832578277689,81.88699609509382,80.17465619561868
4604.604604604605,96.3012590942385,0.7766166981445201,68.69061639663325,67.49467921389235
4614.614614614615,80.8994019065929,0.7501004870903767,59.1876502977629,55.15011587543742
4624.624624624625,67.94600026393455,0.6919583411681681,52.31828294704298,43.35269566405006
4634.6346346346345,57.22650073807097,0.5952853147129026,47.3828870094451,32.089474993751395
4644.644644644644,48.80070414866024,0.45068717915642653,43.927855775621694,21.256815668421368
4654.654654654654,43.02422550285056,0.2517373405708449,41.668150735963614,10.716771639124888
4664.664664664665,40.44085493100581,0.00789348980579191,40.439595059707074,0.3192161612014347
4674.674674674675,41.420594914779755,-0.24610009948596298,40.17258832659758,-10.091027214114256
4684.684684684685,45.811700090673945,-0.46818331943378094,40.881883171832435,-20.673255513404246
4694.694694694695,53.092195175494034,-0.6373045042241314,42.67033423158122,-31.59151413145467
4704.704704704704,62.793003336712665,-0.7545974653606263,45.7476753380718,-43.01292211890265
4714.714714714714,74.71854569303724,-0.8292187260390046,50.468797148478416,-55.09774573308994
4724.724724724725,88.96342138167961,-0.8695000049276747,57.39996699176445,-67.96862609527017
4734.734734734735,105.87516840685949,-0.8804140462396337,67.4246918650522,-81.63003253756315
4744.744744744745,126.01181179752193,-0.8633409348202652,81.89531957253776,-95.77125531497435
4754.754754754755,150.04407072678796,-0.8161266424423163,102.78740133493275,-109.30678518315692
4764.764764764765,178.42739526619064,-0.7330130964775061,132.60040286212876,-119.38789110407546
4774.774774774774,210.43638107560344,-0.6051250076739982,173.06940155288711,-119.70986895958954
4784.784784784785,242.04804932398582,-0.4240058261557781,220.61425915939793,-99.5821612393338
4794.794794794795,263.861742400781,-0.1922096649885507,259.00260260344834,-50.40506866790623
4804.804804804805,265.1352281089084,0.06343587631624789,264.60194026404224,16.807807497323815
4814.814814814815,245.11874112801598,0.29962420633317727,234.19808260173892,72.34953598919891
4824.824824824825,214.02240014943382,0.4867381398689164,189.1665401231966,100.10798101821564
4834.8348348348345,181.77537708206236,0.6200955528240865,147.93297059620457,105.63202129992798
4844.844844844845,152.92494337344854,0.7076187453421738,116.20948529025613,99.40520023794623
4854.854854854855,128.43079412971144,0.7584024444456975,93.23249530397551,88.32989697821745
4864.864864864865,107.90227664847176,0.7785930978214746,76.81587670401787,75.77745305904955
4874.874874874875,90.66928510586231,0.770733985040486,65.04610192414629,63.16584429960324
4884.884884884885,76.15471544889132,0.7338306013513085,56.55359058303696,51.002275216580685
4894.894894894895,63.98577668692074,0.6633051926091031,50.418325431856324,39.397615141984396
4904.9049049049045,54.038377305567955,0.5511391096884654,46.03683755689233,28.29762904519087
4914.914914914915,46.475297793254036,0.3879857447209323,43.020927385174595,17.58275040746408
4924.924924924925,41.74143449302918,0.1711528458965212,41.13155335013178,7.109336997295125
4934.934934934935,40.37239673434061,-0.08120535130544702,40.23935583665594,-3.2748526571404506
4944.944944944945,42.577638168481116,-0.3282473726691965,40.30436769415155,-13.72636939546407
4954.954954954955,48.03325378053413,-0.5329874255689968,41.37070425806893,-24.40611189715793
4964.964964964965,56.192572959753875,-0.6833490888037645,43.57523188568296,-35.479633903779515
4974.974974974975,66.67020932845733,-0.7847734562685447,47.172398459771976,-47.11349738082306
4984.984984984985,79.3742225380438,-0.846719061169569,52.58101671012338,-59.46010330674364
4994.994994994995,94.491188105971,-0.8764569346940815,60.462824666655514,-72.61426487273194
5005.005005005005,112.44715953813504,-0.8777061305068664,71.8444513925573,-86.50282360881212
5015.015015015015,133.8565341282747,-0.8506248407946398,88.28020289041518,-100.61897190123292
5025.025025025025,159.37350658629677,-0.7918181736031517,111.96827260669198,-113.41525704721516
5035.035035035035,189.20433775153106,-0.6943158436830296,145.4019529017605,-121.06425366866002
5045.045045045045,221.7827906930183,-0.548707685908581,189.22491867805687,-115.67859092704207
5055.055055055055,251.32650525682178,-0.3487288172120098,236.19861992759692,-85.87912545494318
5065.065065065065,266.9748981923329,-0.1042886521831442,265.5243876565967,-27.792010081962097
5075.075075075075,260.22523041947244,0.14945504531778772,257.3243353452747,38.747348115453704
5085.085085085085,234.99930770102316,0.3706293684642902,219.0427540396798,85.11725161606489
5095.0950950950955,202.65204745655763,0.5386954989540136,173.9521893593937,103.9638790898479
5105.105105105105,171.30780395280368,0.6550758855130147,135.84737966474947,104.36404138089725
5115.115115115115,143.95979601183515,0.7289677103137341,107.37420008436557,95.89162645409564
5125.125125125125,120.90975586850794,0.7686492072292296,86.91602018039569,84.05221294042911
5135.135135135135,101.59705603979168,0.7790235170801906,72.29645891190158,71.380556349417
5145.145145145145,85.36117352877004,0.7614026666626198,61.79030483416382,58.89387213208096
5155.155155155155,71.68889785535812,0.7135640947335598,54.199234663323516,46.92271345122703
5165.1651651651655,60.28918736134308,0.6296809466938171,48.726651835178885,35.503514102471435
5175.175175175175,51.13324858597318,0.5008363632303474,44.85312850190602,24.552107334125793
5185.185185185185,44.48769967198848,0.31865844768356866,42.24803633351562,13.93767728378684
5195.195195195195,40.86491451422776,0.08606312843783107,40.71366751149798,3.5126223848197085
5205.205205205205,40.73773143296129,-0.16962267411179577,40.153085250186685,-6.8769547908447555
5215.215215215215,44.12609825657566,-0.40506179648657864,40.555328182488445,-17.38901674504996
5225.225225225226,50.576964442942995,-0.5911207347477436,41.99489438108009,-28.18613450235147
5235.235235235235,59.56800467170354,-0.7235058905987726,44.645587070061794,-39.43499379659677
5245.245245245245,70.81173031010803,-0.8102435119302606,48.8120863892315,-51.29991590482068
5255.255255255255,84.3169195693817,-0.86039261487134,54.986425609770606,-63.92054383631874
5265.265265265265,100.35738871559259,-0.880031489993127,63.94038928699353,-77.35135478865432
5275.275275275275,119.43226197005198,-0.8716346738049797,76.86376821515985,-91.4113031033324
5285.285285285286,142.19645781329385,-0.8341397353401397,95.52973398382251,-105.32759628714578
5295.295295295296,169.2337290542497,-0.7628992384887626,122.32816740438584,-116.943894706358
5305.305305305305,200.34786225347807,-0.6498376841728897,159.51336555017406,-121.22191270721298
5315.315315315315,232.8215543910864,-0.48563501954714283,205.90242810588708,-108.6741288862331
5325.325325325325,258.92853125026704,-0.2678600141190144,249.6950079344507,-68.53019267472634
5335.335335335335,267.2678987239102,-0.015175233967431099,267.23712505617306,-4.05569722805476
5345.345345345346,253.0299824485214,0.23133571257763488,246.28952030814665,58.01417244330963
5355.355355355356,224.0703580590566,0.43506331367924317,203.1967162529124,94.43844484502709
5365.3653653653655,191.45071851397566,0.5844025769383165,159.67790833854832,105.6235921001729
5375.375375375375,161.34113027872533,0.6849805958825973,124.94762504182141,102.07375429572983
5385.385385385385,135.5159298935962,0.7462493062779758,99.50126169684418,92.00035964963512
5395.395395395395,113.83687206702704,0.7754160196627503,81.29431140122954,79.6873162793465
5405.405405405405,95.65903765106968,0.7761303262864431,68.26512750644514,67.01137105639276
5415.415415415416,80.35825172111531,0.7484826836719766,58.88028204732361,54.68602203215875
5425.425425425426,67.49307865624853,0.6890088692839814,52.09632319251975,42.91024092590346
5435.4354354354355,56.85877862849775,0.5906735735914211,47.224953577591116,31.665824901917166
5445.445445445445,48.52644808707364,0.44405260187536133,43.82025975024167,20.847086112183707
5455.455455455455,42.862340079963566,0.24304788384982087,41.602571941643276,10.315338335258167
5465.465465465465,40.41179914509893,-0.0019749679556575177,40.41172033204508,-0.07981195645761291
5475.475475475476,41.52910000794568,-0.2554521776729346,40.18144487407588,-10.493695026136173
