     F(Hz)         |Z|(ohms)     PHASE(Z)(Deg) 
     1920.0000000000         84.531294550269        -3.2173250174956    
     1930.0000000000         84.645954665928        -2.0115994242536    
     1940.0000000000         85.120800185848       -0.86173866619772    
     1950.0000000000         85.932583570872        0.18436528337532    
     1960.0000000000         87.047199460022         1.0847251625389    
     1970.0000000000         88.420327661550         1.8049112951922    
     1980.0000000000         89.998209676223         2.3191486658525    
     1990.0000000000         91.718635570758         2.6109078902973    
     2000.0000000000         93.512275527959         2.6730950225051    
     2010.0000000000         95.304532165777         2.5079496133674    
     2020.0000000000         97.018086470461         2.1267242182845    
     2030.0000000000         98.576236995991         1.5491630279288    
     2040.0000000000         99.906979393267        0.80274672869276    
     2050.0000000000         100.94755939969       -0.78354511471948E-01
     2060.0000000000         101.64900917045        -1.0546663047499    
     2070.0000000000         101.98002294247        -2.0831324715504    
     2080.0000000000         101.92951902788        -3.1191041286059    
     2090.0000000000         101.50740890534        -4.1184584571388    
     2100.0000000000         100.74341580913        -5.0396706022095    
     2110.0000000000         99.684158448361        -5.8456651096756    
     2120.0000000000         98.389019326151        -6.5053169535486    
     2130.0000000000         96.925463581223        -6.9945395653929    
     2140.0000000000         95.364443000909        -7.2969642823309    
     2150.0000000000         93.776355668902        -7.4042617937544    
     2160.0000000000         92.227812258906        -7.3161717750565    
     2170.0000000000         90.779257821147        -7.0402944317431    
     2180.0000000000         89.483356972365        -6.5916685664604    
     2190.0000000000         88.383982121950        -5.9921303201670    
     2200.0000000000         87.515636286485        -5.2694288437903    
     2210.0000000000         86.903172122623        -4.4560791486099    
     2220.0000000000         86.561712772170        -3.5879588686769    
     2230.0000000000         86.496721889022        -2.7026977921456    
     2240.0000000000         86.704199915407        -1.8379525820101    
     2250.0000000000         87.171000501010        -1.0296887910425    
     2260.0000000000         87.875269406180       -0.31059714323025    
     2270.0000000000         88.787015231762        0.29125063875938    
     2280.0000000000         89.868832459815        0.75344151252954    
     2290.0000000000         91.076813862748         1.0599365318060    
     2300.0000000000         92.361707229502         1.2014786154636    
     2310.0000000000         93.670382097392         1.1757282968077    
     2320.0000000000         94.947664398801        0.98716368175920    
     2330.0000000000         96.138561903068        0.64676828207219    
     2340.0000000000         97.190837340597        0.17151372295915    
     2350.0000000000         98.057796834059       -0.41636715044759    
     2360.0000000000         98.701066598944        -1.0903207038435    
     2370.0000000000         99.093059884007        -1.8206158366108    
     2380.0000000000         99.218817108056        -2.5756542177891    
     2390.0000000000         99.076953364363        -3.3233831414869    
     2400.0000000000         98.679565503372        -4.0327249337153    
     2410.0000000000         98.051108918253        -4.6749292877540    
     2420.0000000000         97.226409921357        -5.2247643638512    
     2430.0000000000         96.248092234028        -5.6614858427418    
     2440.0000000000         95.163741164773        -5.9695528547781    
     2450.0000000000         94.023105716749        -6.1390870756446    
     2460.0000000000         92.875566335518        -6.1660896721959    
     2470.0000000000         91.768002735888        -6.0524377003676    
     2480.0000000000         90.743108519761        -5.8056788420486    
     2490.0000000000         89.838133978020        -5.4386359058379    
     2500.0000000000         89.084001286914        -4.9688262167588    
     2510.0000000000         88.504724234938        -4.4177007555249    
     2520.0000000000         88.117069919828        -3.8097159356435    
     2530.0000000000         87.930413914458        -3.1712661256866    
     2540.0000000000         87.946756304629        -2.5295233101633    
     2550.0000000000         88.160879755136        -1.9112459020525    
     2560.0000000000         88.560641249535        -1.3416264341106    
     2570.0000000000         89.127397227006       -0.84324489341089    
     2580.0000000000         89.836568959233       -0.43518155647220    
     2590.0000000000         90.658361879438       -0.13232415288113    
     2600.0000000000         91.558658285929        0.55115654242074E-01
     2610.0000000000         92.500104745467        0.12187735715060    
     2620.0000000000         93.443409923551        0.67728394696867E-01
     2630.0000000000         94.348852096522       -0.10264456156749    
     2640.0000000000         95.177966917472       -0.37991864172559    
     2650.0000000000         95.895347378569       -0.75058333098458    
     2660.0000000000         96.470445992711        -1.1975455755250    
     2670.0000000000         96.879234334476        -1.7008777569876    
     2680.0000000000         97.105558818602        -2.2386855843679    
     2690.0000000000         97.142042904339        -2.7880611426310    
     2700.0000000000         96.990427258424        -3.3260753126160    
     2710.0000000000         96.661304652878        -3.8307569910501    
     2720.0000000000         96.173281855545        -4.2820063054887    
     2730.0000000000         95.551669500048        -4.6623956646416    
     2740.0000000000         94.826848152772        -4.9578242893084    
     2750.0000000000         94.032476840570        -5.1580057618288    
     2760.0000000000         93.203699597235        -5.2567809249400    
     2770.0000000000         92.375474096610        -5.2522577868079    
     2780.0000000000         91.581104932446        -5.1467852706052    
     2790.0000000000         90.851023125675        -4.9467694776992    
     2800.0000000000         90.211820318950        -4.6623414936795    
     2810.0000000000         89.685524184253        -4.3068868104339    
     2820.0000000000         89.289090474464        -3.8964495947148    
     2830.0000000000         89.034084862657        -3.4490310586441    
     2840.0000000000         88.926530497428        -2.9838088004322    
     2850.0000000000         88.966902763022        -2.5203117830907    
     2860.0000000000         89.150258687606        -2.0775911438873    
     2870.0000000000         89.466493939956        -1.6734286394687    
     2880.0000000000         89.900724998942        -1.3236215137827    
     2890.0000000000         90.433797726541        -1.0413755333830    
     2900.0000000000         91.042925903057       -0.83682848481015    
     2910.0000000000         91.702463296854       -0.71671669660971    
     2920.0000000000         92.384809760340       -0.68418874626456    
     2930.0000000000         93.061443914783       -0.73876463333775    
     2940.0000000000         93.704062247912       -0.87643506057219    
     2950.0000000000         94.285787204203        -1.0898933730430    
     2960.0000000000         94.782387566802        -1.3688908521312    
     2970.0000000000         95.173436923713        -1.7007033614967    
     2980.0000000000         95.443324989946        -2.0706932536215    
     2990.0000000000         95.582036341961        -2.4629451994746    
     3000.0000000000         95.585624178045        -2.8609491360740    
     3010.0000000000         95.456332510664        -3.2482991535983    
     3020.0000000000         95.202354894082        -3.6093751008711    
     3030.0000000000         94.837255089000        -3.9299746903362    
     3040.0000000000         94.379107924767        -4.1978678775196    
     3050.0000000000         93.849441263893        -4.4032514915450    
     3060.0000000000         93.272069397623        -4.5390892731354    
     3070.0000000000         92.671904711448        -4.6013293684921    
     3080.0000000000         92.073820908540        -4.5889971010680    
     3090.0000000000         91.501622179470        -4.5041650401574    
     3100.0000000000         90.977152497468        -4.3518055022503    
     3110.0000000000         90.519561576945        -4.1395330432004    
     3120.0000000000         90.144730644476        -3.8772470986613    
     3130.0000000000         89.864852654034        -3.5766880940077    
     3140.0000000000         89.688157346916        -3.2509241283689    
     3150.0000000000         89.618770507478        -2.9137893138939    
     3160.0000000000         89.656697688661        -2.5792982659853    
     3170.0000000000         89.797924550827        -2.2610632802044    
     3180.0000000000         90.034628025378        -1.9717407925920    
     3190.0000000000         90.355494265487        -1.7225316305898    
     3200.0000000000         90.746140372277        -1.5227556303663    
     3210.0000000000         91.189636774296        -1.3795161052033    
     3220.0000000000         91.667125440295        -1.2974642248446    
     3230.0000000000         92.158525402392        -1.2786683224604    
     3240.0000000000         92.643311146398        -1.3225888988625    
     3250.0000000000         93.101341497501        -1.4261566920666    
     3260.0000000000         93.513707499230        -1.5839483752658    
     3270.0000000000         93.863558897557        -1.7884518522150    
     3280.0000000000         94.136862121569        -2.0304104063611    
     3290.0000000000         94.323040103066        -2.2992320087352    
     3300.0000000000         94.415447473051        -2.5834470620540    
     3310.0000000000         94.411644193898        -2.8711951506147    
     3320.0000000000         94.313445789925        -3.1507195094528    
     3330.0000000000         94.126747107306        -3.4108473018948    
     3340.0000000000         93.861135886852        -3.6414347763360    
     3350.0000000000         93.529329518940        -3.8337587146731    
     3360.0000000000         93.146480513318        -3.9808390891771    
     3370.0000000000         92.729402156612        -4.0776819349646    
     3380.0000000000         92.295765507332        -4.1214356152722    
     3390.0000000000         91.863313413493        -4.1114575128950    
     3400.0000000000         91.449128456831        -4.0492915397030    
     3410.0000000000         91.068981620391        -3.9385597445496    
     3420.0000000000         90.736778746924        -3.7847738848819    
     3430.0000000000         90.464113657472        -3.5950753033686    
     3440.0000000000         90.259930672897        -3.3779139308070    
     3450.0000000000         90.130295247576        -3.1426796801473    
     3460.0000000000         90.078269162468        -2.8993017064681    
     3470.0000000000         90.103885747722        -2.6578326798128    
     3480.0000000000         90.204220403453        -2.4280360420764    
     3490.0000000000         90.373551802931        -2.2189939814102    
     3500.0000000000         90.603609210348        -2.0387525139329    
     3510.0000000000         90.883901003484        -1.8940177570260    
     3520.0000000000         91.202118487952        -1.7899145016568    
     3530.0000000000         91.544607211151        -1.7298148958696    
     3540.0000000000         91.896895116777        -1.7152417584730    
     3550.0000000000         92.244263075406        -1.7458479671255    
     3560.0000000000         92.572338864916        -1.8194705917294    
     3570.0000000000         92.867691103414        -1.9322559431196    
     3580.0000000000         93.118395741151        -2.0788493935548    
     3590.0000000000         93.314545402413        -2.2526416273770    
     3600.0000000000         93.448671992480        -2.4460608981342    
     3610.0000000000         93.516056077235        -2.6508989798645    
     3620.0000000000         93.514902834871        -2.8586570344637    
     3630.0000000000         93.446373076776        -3.0608966441406    
     3640.0000000000         93.314468399806        -3.2495811430566    
     3650.0000000000         93.125780123564        -3.4173930113797    
     3660.0000000000         92.889121191005        -3.5580145561692    
     3670.0000000000         92.615067348929        -3.6663611922951    
     3680.0000000000         92.315438008028        -3.7387591436104    
     3690.0000000000         92.002748072603        -3.7730620710683    
     3700.0000000000         91.689660118433        -3.7687038025338    
     3710.0000000000         91.388462337072        -3.7266868641209    
     3720.0000000000         91.110592560574        -3.6495088484468    
     3730.0000000000         90.866223287917        -3.5410308103182    
     3740.0000000000         90.663917619162        -3.4062938809028    
     3750.0000000000         90.510361777579        -3.2512921414732    
     3760.0000000000         90.410176626183        -3.0827114521204    
     3770.0000000000         90.365808228214        -2.9076452945149    
     3780.0000000000         90.377495896147        -2.7332996337383    
     3790.0000000000         90.443315092841        -2.5666992097016    
     3800.0000000000         90.559291748164        -2.4144074537572    
     3810.0000000000         90.719583807196        -2.2822713806321    
     3820.0000000000         90.916724935442        -2.1752013973142    
     3830.0000000000         91.141924119943        -2.0969941295966    
     3840.0000000000         91.385413327906        -2.0502042567868    
     3850.0000000000         91.636833399977        -2.0360691251099    
     3860.0000000000         91.885646047857        -2.0544877072784    
     3870.0000000000         92.121557396498        -2.1040533691566    
     3880.0000000000         92.334936275540        -2.1821379307317    
     3890.0000000000         92.517208823786        -2.2850226785110    
     3900.0000000000         92.661210349203        -2.4080703091924    
     3910.0000000000         92.761476149797        -2.5459302880790    
     3920.0000000000         92.814455356598        -2.6927688457199    
     3930.0000000000         92.818635796922        -2.8425138926621    
     3940.0000000000         92.774573113881        -2.9891045888797    
     3950.0000000000         92.684823411246        -3.1267352293286    
     3960.0000000000         92.553784858850        -3.2500835286843    
     3970.0000000000         92.387459300550        -3.3545142849106    
     3980.0000000000         92.193149359169        -3.4362507025842    
     3990.0000000000         91.979109435859        -3.4925072578484    
     4000.0000000000         91.754170213718        -3.5215797692703    
     4010.0000000000         91.527355904476        -3.5228901928589    
     4020.0000000000         91.307511823491        -3.4969854987304    
     4030.0000000000         91.102957351885        -3.4454917535220    
     4040.0000000000         90.921176374661        -3.3710261918796    
     4050.0000000000         90.768554245536        -3.2770715881928    
     4060.0000000000         90.650167502454        -3.1678186105605    
     4070.0000000000         90.569630102165        -3.0479830153278    
     4080.0000000000         90.528997897343        -2.9226054620083    
     4090.0000000000         90.528731473242        -2.7968423580018    
     4100.0000000000         90.567716126795        -2.6757564004750    
     4110.0000000000         90.643336675175        -2.5641153572614    
     4120.0000000000         90.751603768590        -2.4662071103100    
     4130.0000000000         90.887327363925        -2.3856781082950    
     4140.0000000000         91.044331912417        -2.3254012034256    
     4150.0000000000         91.215706586245        -2.2873774630111    
     4160.0000000000         91.394082523086        -2.2726750356511    
     4170.0000000000         91.571927667202        -2.2814065938051    
     4180.0000000000         91.741848450380        -2.3127453322517    
     4190.0000000000         91.896886455913        -2.3649780222429    
     4200.0000000000         92.030797544167        -2.4355922385392    
     4210.0000000000         92.138300888720        -2.5213936207492    
     4220.0000000000         92.215286137229        -2.6186479334668    
     4230.0000000000         92.258968551269        -2.7232417892037    
     4240.0000000000         92.267984464761        -2.8308552358492    
     4250.0000000000         92.242422580263        -2.9371390263101    
     4260.0000000000         92.183790236346        -3.0378893116999    
     4270.0000000000         92.094917494241        -3.1292127422418    
     4280.0000000000         91.979805353705        -3.2076755096646    
     4290.0000000000         91.843427299398        -3.2704306863356    
     4300.0000000000         91.691495467524        -3.3153192558822    
     4310.0000000000         91.530203890627        -3.3409414235588    
     4320.0000000000         91.365961531260        -3.3466960773874    
     4330.0000000000         91.205127260564        -3.3327875837266    
     4340.0000000000         91.053757755873        -3.3002003940438    
     4350.0000000000         90.917377694062        -3.2506431734459    
     4360.0000000000         90.800779811072        -3.1864653027164    
     4370.0000000000         90.707860556366        -3.1105496235508    
     4380.0000000000         90.641495318581        -3.0261861601541    
     4390.0000000000         90.603455607083        -2.9369322269633    
     4400.0000000000         90.594369167911        -2.8464647906755    
     4410.0000000000         90.613722779311        -2.7584311693409    
     4420.0000000000         90.659906376201        -2.6763041072758    
     4430.0000000000         90.730296148369        -2.6032469624867    
     4440.0000000000         90.821373299450        -2.5419942005634    
     4450.0000000000         90.928874209253        -2.4947516386728    
     4460.0000000000         91.047966793850        -2.4631199701537    
     4470.0000000000         91.173446942138        -2.4480440709397    
     4480.0000000000         91.299947962378        -2.4497895088107    
     4490.0000000000         91.422155298233        -2.4679465556610    
     4500.0000000000         91.535018110160        -2.5014609375972    
     4510.0000000000         91.633949110722        -2.5486895249212    
     4520.0000000000         91.715004162089        -2.6074782348285    
     4530.0000000000         91.775033710518        -2.6752585972616    
     4540.0000000000         91.811799351460        -2.7491587816334    
     4550.0000000000         91.824050201529        -2.8261243543439    
     4560.0000000000         91.811555924457        -2.9030437586866    
     4570.0000000000         91.775095369474        -2.9768733961544    
     4580.0000000000         91.716402135773        -3.0447573106667    
     4590.0000000000         91.638070581507        -3.1041368019053    
     4600.0000000000         91.543427727201        -3.1528458090824    
     4610.0000000000         91.436377996170        -3.1891885753388    
     4620.0000000000         91.321228777909        -3.2119969167938    
     4630.0000000000         91.202505184103        -3.2206652717850    
     4640.0000000000         91.084762397969        -3.2151626589534    
     4650.0000000000         90.972403486302        -3.1960215832400    
     4660.0000000000         90.869509742406        -3.1643048361553    
     4670.0000000000         90.779689583459        -3.1215519786297    
     4680.0000000000         90.705950862139        -3.0697080525566    
     4690.0000000000         90.650600253230        -3.0110377147475    
     4700.0000000000         90.615172203026        -2.9480285015998    
     4710.0000000000         90.600388819979        -2.8832872946281    
     4720.0000000000         90.606151055187        -2.8194342507893    
     4730.0000000000         90.631560570427        -2.7589984789454    
     4740.0000000000         90.674970809660        -2.7043195848327    
     4750.0000000000         90.734064964429        -2.6574588808315    
     4760.0000000000         90.805957744717        -2.6201235817932    
     4770.0000000000         90.887317133146        -2.5936067095988    
     4780.0000000000         90.974501621975        -2.5787447372914    
     4790.0000000000         91.063707832670        -2.5758942510828    
     4800.0000000000         91.151122932853        -2.5849281277286    
     4810.0000000000         91.233075940641        -2.6052509464621    
     4820.0000000000         91.306181891210        -2.6358326071918    
     4830.0000000000         91.367472979885        -2.6752584357304    
     4840.0000000000         91.414511223066        -2.7217934457946    
     4850.0000000000         91.445477903985        -2.7734579173852    
     4860.0000000000         91.459236079102        -2.8281110602129    
     4870.0000000000         91.455363666960        -2.8835392737797    
     4880.0000000000         91.434156051570        -2.9375454024255    
     4890.0000000000         91.396598612802        -2.9880354180019    
     4900.0000000000         91.344311042196        -3.0330991415106    
     4910.0000000000         91.279466614374        -3.0710819283952    
     4920.0000000000         91.204690672345        -3.1006446728145    
     4930.0000000000         91.122943389319        -3.1208100129464    
     4940.0000000000         91.037392356277        -3.1309932166659    
     4950.0000000000         90.951280711553        -3.1310168681536    
     4960.0000000000         90.867796400874        -3.1211091343807    
     4970.0000000000         90.789947777966        -3.1018860404077    
     4980.0000000000         90.720450183028        -3.0743188001788    
     4990.0000000000         90.661627427969        -3.0396878132076    
     5000.0000000000         90.615331328016        -2.9995254275988    
     5010.0000000000         90.582881595145        -2.9555499690575    
     5020.0000000000         90.565027584338        -2.9095938296345    
     5030.0000000000         90.561932581994        -2.8635285869388    
     5040.0000000000         90.573180562280        -2.8191901890273    
     5050.0000000000         90.597804611459        -2.7783071555416    
     5060.0000000000         90.634335549263        -2.7424345831425    
     5070.0000000000         90.680868644975        -2.7128964376436    
     5080.0000000000         90.735145752205        -2.6907382327924    
     5090.0000000000         90.794649674067        -2.6766917362781    
     5100.0000000000         90.856707135390        -2.6711528299249    
     5110.0000000000         90.918596401199        -2.6741731065111    
     5120.0000000000         90.977655364031        -2.6854652322004    
     5130.0000000000         91.031385853069        -2.7044215623996    
     5140.0000000000         91.077550016128        -2.7301449901587    
     5150.0000000000         91.114254906766        -2.7614905481039    
     5160.0000000000         91.140021877308        -2.7971158936042    
     5170.0000000000         91.153838023612        -2.8355384962152    
     5180.0000000000         91.155187723311        -2.8751971273560    
     5190.0000000000         91.144063215325        -2.9145151321370    
     5200.0000000000         91.120954132279        -2.9519629457855    
     5210.0000000000         91.086816859960        -2.9861174013814    
     5220.0000000000         91.043025499072        -3.0157155562870    
     5230.0000000000         90.991306990060        -3.0397010322367    
     5240.0000000000         90.933663588285        -3.0572612053709    
     5250.0000000000         90.872286315769        -3.0678539816673    
     5260.0000000000         90.809463254890        -3.0712233325098    
     5270.0000000000         90.747486592439        -3.0674032260250    
     5280.0000000000         90.688562186183        -3.0567100537756    
     5290.0000000000         90.634725136985        -3.0397241015774    
     5300.0000000000         90.587764439394        -3.0172610309276    
     5310.0000000000         90.549159285528        -2.9903347086520    
     5320.0000000000         90.520029042099        -2.9601130336939    
     5330.0000000000         90.501098335651        -2.9278686505236    
     5340.0000000000         90.492678088061        -2.8949266001864    
     5350.0000000000         90.494662760158        -2.8626110373020    
     5360.0000000000         90.506543496881        -2.8321931328911    
     5370.0000000000         90.527436334241        -2.8048421900237    
     5380.0000000000         90.556124131277        -2.7815818281455    
     5390.0000000000         90.591110439039        -2.7632528506410    
     5400.0000000000         90.630683121170        -2.7504841105191    
     5410.0000000000         90.672985207467        -2.7436723445635    
     5420.0000000000         90.716090205290        -2.7429715717833    
     5430.0000000000         90.758078927132        -2.7482922630698    
     5440.0000000000         90.797114829104        -2.7593101010842    
