     F(Hz)         |Z|(ohms)     PHASE(Z)(Deg) 
     2570.0000000000         103.14988919447        -8.4232980544081    
     2580.0000000000         100.78458561993        -9.4565490835377    
     2590.0000000000         98.194011645133        -10.192011998902    
     2600.0000000000         95.505559261765        -10.608191216527    
     2610.0000000000         92.837328682116        -10.696448336227    
     2620.0000000000         90.294114512418        -10.460507979155    
     2630.0000000000         87.965600378886        -9.9159625595786    
     2640.0000000000         85.925977158821        -9.0897886286834    
     2650.0000000000         84.234277725223        -8.0197296770181    
     2660.0000000000         82.934929876962        -6.7533083017527    
     2670.0000000000         82.058263697614        -5.3462361885289    
     2680.0000000000         81.620902920346        -3.8601011756238    
     2690.0000000000         81.626088226522        -2.3593986333270    
     2700.0000000000         82.064017699131       -0.90817456696124    
     2710.0000000000         82.912264121501        0.43331977406863    
     2720.0000000000         84.136276652413         1.6115537405949    
     2730.0000000000         85.689936956773         2.5819326450133    
     2740.0000000000         87.516147992018         3.3102001275740    
     2750.0000000000         89.547495854370         3.7731070789542    
     2760.0000000000         91.707127449215         3.9585403339437    
     2770.0000000000         93.910094769823         3.8653263238897    
     2780.0000000000         96.065486096232         3.5028685043670    
     2790.0000000000         98.079647127095         2.8906771532559    
     2800.0000000000         99.860651726682         2.0577459332373    
     2810.0000000000         101.32390203568         1.0416568815801    
     2820.0000000000         102.39836474846       -0.11272092981519    
     2830.0000000000         103.03258922406        -1.3550236494831    
     2840.0000000000         103.19945651549        -2.6316565785387    
     2850.0000000000         102.89869895169        -3.8883857011414    
     2860.0000000000         102.15663413566        -5.0730136702050    
     2870.0000000000         101.02315759359        -6.1378626848665    
     2880.0000000000         99.566621523548        -7.0418301294852    
     2890.0000000000         97.867589589432        -7.7518847304562    
     2900.0000000000         96.012505830851        -8.2439902545965    
     2910.0000000000         94.088094353067        -8.5035380985680    
     2920.0000000000         92.176948137619        -8.5254142003532    
     2930.0000000000         90.354413027548        -8.3138158829727    
     2940.0000000000         88.686618886065        -7.8818861032070    
     2950.0000000000         87.229383830022        -7.2511698059652    
     2960.0000000000         86.027700693214        -6.4508447214946    
     2970.0000000000         85.115567535189        -5.5166566279557    
     2980.0000000000         84.516004778571        -4.4895068643484    
     2990.0000000000         84.241178694894        -3.4136947227394    
     3000.0000000000         84.292606048391        -2.3348925740945    
     3010.0000000000         84.661442599270        -1.2980011322663    
     3020.0000000000         85.328864674369       -0.34507034672265    
     3030.0000000000         86.266550647230        0.48653631191726    
     3040.0000000000         87.437271428725         1.1656063146512    
     3050.0000000000         88.795614814414         1.6681160832940    
     3060.0000000000         90.288898311622         1.9778570526813    
     3070.0000000000         91.858360114970         2.0867101690310    
     3080.0000000000         93.440743450054         1.9946424260080    
     3090.0000000000         94.970385032198         1.7094827751243    
     3100.0000000000         96.381870821463         1.2465021092769    
     3110.0000000000         97.613222391411        0.62778817749832    
     3120.0000000000         98.609437244272       -0.11861379669898    
     3130.0000000000         99.326056295937       -0.95982136106427    
     3140.0000000000         99.732318989883        -1.8594956804615    
     3150.0000000000         99.813440096111        -2.7794390463200    
     3160.0000000000         99.571631069725        -3.6813187929436    
     3170.0000000000         99.025682978217        -4.5283945946859    
     3180.0000000000         98.209176470233        -5.2871187856642    
     3190.0000000000         97.167613549080        -5.9285000058623    
     3200.0000000000         95.954911099893        -6.4291614962515    
     3210.0000000000         94.629726892249        -6.7720725918702    
     3220.0000000000         93.252016784176        -6.9469708992618    
     3230.0000000000         91.880088265699        -6.9505138714326    
     3240.0000000000         90.568269191489        -6.7862001322478    
     3250.0000000000         89.365189596474        -6.4640878943070    
     3260.0000000000         88.312597638394        -6.0003191771708    
     3270.0000000000         87.444598799106        -5.4164440265576    
     3280.0000000000         86.787209923414        -4.7385360740985    
     3290.0000000000         86.358141734058        -3.9961026559972    
     3300.0000000000         86.166751626678        -3.2208169799892    
     3310.0000000000         86.214133580317        -2.4451293129489    
     3320.0000000000         86.493329934121        -1.7008391572942    
     3330.0000000000         86.989660691075        -1.0177222659266    
     3340.0000000000         87.681173733387       -0.42230082694649    
     3350.0000000000         88.539226792440        0.63175860786336E-01
     3360.0000000000         89.529221768377        0.42150260645393    
     3370.0000000000         90.611522860183        0.64103317235350    
     3380.0000000000         91.742597878287        0.71595188802289    
     3390.0000000000         92.876420853413        0.64632491771189    
     3400.0000000000         93.966157324256        0.43795291972022    
     3410.0000000000         94.966117735956        0.10203911864846    
     3420.0000000000         95.833910680041       -0.34532153002067    
     3430.0000000000         96.532664695152       -0.88382987433463    
     3440.0000000000         97.033130122975        -1.4898398827946    
     3450.0000000000         97.315439530092        -2.1373658557158    
     3460.0000000000         97.370312184800        -2.7992015912702    
     3470.0000000000         97.199541195082        -3.4480958677118    
     3480.0000000000         96.815693409245        -4.0579170226146    
     3490.0000000000         96.241061379966        -4.6047379174748    
     3500.0000000000         95.506006716889        -5.0677818605079    
     3510.0000000000         94.646901529627        -5.4301873618873    
     3520.0000000000         93.703897257053        -5.6795699069961    
     3530.0000000000         92.718729916333        -5.8083769730969    
     3540.0000000000         91.732720674799        -5.8140445759069    
     3550.0000000000         90.785068327954        -5.6989686042499    
     3560.0000000000         89.911471743167        -5.4703035414921    
     3570.0000000000         89.143075915782        -5.1395980463129    
     3580.0000000000         88.505708683832        -4.7222748713799    
     3590.0000000000         88.019364780311        -4.2369645156446    
     3600.0000000000         87.697895216985        -3.7047088682673    
     3610.0000000000         87.548867759802        -3.1480619218330    
     3620.0000000000         87.573574078785        -2.5901264600268    
     3630.0000000000         87.767168456848        -2.0535753134725    
     3640.0000000000         88.118930547001        -1.5597096551410    
     3650.0000000000         88.612650917484        -1.1276040063728    
     3660.0000000000         89.227143370946       -0.77337839143924    
     3670.0000000000         89.936892407755       -0.50962501651998    
     3680.0000000000         90.712846888965       -0.34500318858400    
     3690.0000000000         91.523370223353       -0.28400486285095    
     3700.0000000000         92.335351110722       -0.32688587847821    
     3710.0000000000         93.115465312676       -0.46975465320582    
     3720.0000000000         93.831557840377       -0.70480951501336    
     3730.0000000000         94.454088399377        -1.0207158776157    
     3740.0000000000         94.957555569795        -1.4031131230697    
     3750.0000000000         95.321793679717        -1.8352371357328    
     3760.0000000000         95.533027730822        -2.2986379438094    
     3770.0000000000         95.584581266803        -2.7739640800864    
     3780.0000000000         95.477160933731        -3.2417780824366    
     3790.0000000000         95.218685724354        -3.6833631205439    
     3800.0000000000         94.823680110422        -4.0814805078092    
     3810.0000000000         94.312297934603        -4.4210421255179    
     3820.0000000000         93.709078650517        -4.6896696037200    
     3830.0000000000         93.041553705696        -4.8781216653577    
     3840.0000000000         92.338818053307        -4.9805803390825    
     3850.0000000000         91.630163898535        -4.9947942328059    
     3860.0000000000         90.943847326149        -4.9220820698454    
     3870.0000000000         90.306030198087        -4.7672025153964    
     3880.0000000000         89.739914961862        -4.5380979573861    
     3890.0000000000         89.265071760465        -4.2455215924618    
     3900.0000000000         88.896946196254        -3.9025599001294    
     3910.0000000000         88.646531335520        -3.5240667446228    
     3920.0000000000         88.520187278740        -3.1260305459887    
     3930.0000000000         88.519593987649        -2.7249011880288    
     3940.0000000000         88.641826543986        -2.3369072777943    
     3950.0000000000         88.879545627077        -1.9773958963512    
     3960.0000000000         89.221299198058        -1.6602255067512    
     3970.0000000000         89.651933845971        -1.3972383920407    
     3980.0000000000         90.153115641305        -1.1978327404344    
     3990.0000000000         90.703960139132        -1.0686475017032    
     4000.0000000000         91.281768702744        -1.0133665923122    
     4010.0000000000         91.862862940172        -1.0326437171688    
     4020.0000000000         92.423500478380        -1.1241452211639    
     4030.0000000000         92.940843967241        -1.2827056654795    
     4040.0000000000         93.393942475130        -1.5005885970292    
     4050.0000000000         93.764672609988        -1.7678425684258    
     4060.0000000000         94.038578643595        -2.0727394530820    
     4070.0000000000         94.205549420767        -2.4022784663814    
     4080.0000000000         94.260276788761        -2.7427354845260    
     4090.0000000000         94.202455714162        -3.0802340531994    
     4100.0000000000         94.036708576302        -3.4013125385826    
     4110.0000000000         93.772241628673        -3.6934619089759    
     4120.0000000000         93.422266026446        -3.9456107040594    
     4130.0000000000         93.003235026755        -4.1485375732144    
     4140.0000000000         92.533960227973        -4.2951966773037    
     4150.0000000000         92.034672177302        -4.3809464576615    
     4160.0000000000         91.526085359789        -4.4036770985652    
     4170.0000000000         91.028516820610        -4.3638360502972    
     4180.0000000000         90.561094318371        -4.2643541933047    
     4190.0000000000         90.141076578693        -4.1104778502438    
     4200.0000000000         89.783296799489        -3.9095142658491    
     4210.0000000000         89.499732025619        -3.6705007006689    
     4220.0000000000         89.299195516486        -3.4038100531181    
     4230.0000000000         89.187146364254        -3.1207087993100    
     4240.0000000000         89.165609692206        -2.8328856522867    
     4250.0000000000         89.233201039587        -2.5519712063354    
     4260.0000000000         89.385249384411        -2.2890695091949    
     4270.0000000000         89.614014171141        -2.0543217510122    
     4280.0000000000         89.908992306162        -1.8565201085828    
     4290.0000000000         90.257311029225        -1.7027865370968    
     4300.0000000000         90.644201555227        -1.5983274324754    
     4310.0000000000         91.053546135636        -1.5462710974216    
     4320.0000000000         91.468487554844        -1.5475912255925    
     4330.0000000000         91.872085112609        -1.6011163718738    
     4340.0000000000         92.247995237630        -1.7036225989075    
     4350.0000000000         92.581148797530        -1.8500040330295    
     4360.0000000000         92.858392018743        -2.0335137358421    
     4370.0000000000         93.069054969053        -2.2460649723756    
     4380.0000000000         93.205411931720        -2.4785806405110    
     4390.0000000000         93.263002421005        -2.7213764798451    
     4400.0000000000         93.240790057927        -2.9645619742672    
     4410.0000000000         93.141148231630        -3.1984419004359    
     4420.0000000000         92.969674897535        -3.4139014818288    
     4430.0000000000         92.734852095073        -3.6027591642311    
     4440.0000000000         92.447576928495        -3.7580730355414    
     4450.0000000000         92.120598422181        -3.8743896226739    
     4460.0000000000         91.767898150198        -3.9479268844283    
     4470.0000000000         91.404051949857        -3.9766863704223    
     4480.0000000000         91.043606180400        -3.9604924785276    
     4490.0000000000         90.700495940854        -3.9009594628554    
     4500.0000000000         90.387525807811        -3.8013892369425    
     4510.0000000000         90.115926911687        -3.6666052493836    
     4520.0000000000         89.894998369164        -3.5027297913056    
     4530.0000000000         89.731836564539        -3.3169141123588    
     4540.0000000000         89.631152559995        -3.1170324893162    
     4550.0000000000         89.595175909483        -2.9113530408224    
     4560.0000000000         89.623641949734        -2.7081990277858    
     4570.0000000000         89.713859046857        -2.5156148390498    
     4580.0000000000         89.860851884099        -2.3410504746101    
     4590.0000000000         90.057576456132        -2.1910772091893    
     4600.0000000000         90.295201754925        -2.0711453265313    
     4610.0000000000         90.563451933210        -1.9853925767016    
     4620.0000000000         90.851001201656        -1.9365094461343    
     4630.0000000000         91.145911110426        -1.9256648892206    
     4640.0000000000         91.436097336107        -1.9524936209549    
     4650.0000000000         91.709809840688        -2.0151438643098    
     4660.0000000000         91.956107383847        -2.1103823312841    
     4670.0000000000         92.165305089638        -2.2337512837732    
     4680.0000000000         92.329372735233        -2.3797707243756    
     4690.0000000000         92.442262134178        -2.5421771321215    
     4700.0000000000         92.500144723376        -2.7141887532995    
     4710.0000000000         92.501545221059        -2.8887863907819    
     4720.0000000000         92.447363641543        -3.0589980262456    
     4730.0000000000         92.340785354299        -3.2181755532882    
     4740.0000000000         92.187086386058        -3.3602524358549    
     4750.0000000000         91.993347882712        -3.4799722049960    
     4760.0000000000         91.768098818051        -3.5730792708650    
     4770.0000000000         91.520909188386        -3.6364654148571    
     4780.0000000000         91.261956941985        -3.6682673854980    
     4790.0000000000         91.001590962614        -3.6679131162616    
     4800.0000000000         90.749909999708        -3.6361161179566    
     4810.0000000000         90.516374074174        -3.5748195200451    
     4820.0000000000         90.309461146508        -3.4870930245155    
     4830.0000000000         90.136378175501        -3.3769876858695    
     4840.0000000000         90.002832438448        -3.2493549263454    
     4850.0000000000         89.912866288897        -3.1096374991162    
     4860.0000000000         89.868756422789        -2.9636411613371    
     4870.0000000000         89.870977137599        -2.8172965363368    
     4880.0000000000         89.918225873373        -2.6764209569158    
     4890.0000000000         90.007508367212        -2.5464899418562    
     4900.0000000000         90.134279880930        -2.4324273598306    
     4910.0000000000         90.292638044211        -2.3384223175680    
     4920.0000000000         90.475561786487        -2.2677794554180    
     4930.0000000000         90.675189552205        -2.2228077456489    
     4940.0000000000         90.883128500290        -2.2047511761006    
     4950.0000000000         91.090784742429        -2.2137629578530    
     4960.0000000000         91.289703012667        -2.2489231900181    
     4970.0000000000         91.471902688457        -2.3082982923177    
     4980.0000000000         91.630196055258        -2.3890390040739    
     4990.0000000000         91.758474388660        -2.4875123686214    
     5000.0000000000         91.851948046392        -2.5994619027667    
     5010.0000000000         91.907328450535        -2.7201891315616    
     5020.0000000000         91.922942593206        -2.8447488996507    
     5030.0000000000         91.898774356763        -2.9681504038661    
     5040.0000000000         91.836431171340        -3.0855557749982    
     5050.0000000000         91.739038994867        -3.1924682715538    
     5060.0000000000         91.611072706966        -3.2849027646386    
     5070.0000000000         91.458132513653        -3.3595320989232    
     5080.0000000000         91.286679446233        -3.4138040868498    
     5090.0000000000         91.103744401982        -3.4460252341990    
     5100.0000000000         90.916625417056        -3.4554087304218    
     5110.0000000000         90.732587124955        -3.4420856980112    
     5120.0000000000         90.558574872261        -3.4070801272566    
     5130.0000000000         90.400954010263        -3.3522492863042    
     5140.0000000000         90.265282719364        -3.2801926607699    
     5150.0000000000         90.156124568490        -3.1941336146236    
     5160.0000000000         90.076905014017        -3.0977789437980    
     5170.0000000000         90.029814282448        -2.9951622803136    
     5180.0000000000         90.015757577693        -2.8904778595323    
     5190.0000000000         90.034352281439        -2.7879114518950    
     5200.0000000000         90.083970719034        -2.6914752599653    
     5210.0000000000         90.161826077018        -2.6048532865203    
     5220.0000000000         90.264098116743        -2.5312631059698    
     5230.0000000000         90.386094379309        -2.4733391560219    
     5240.0000000000         90.522441590503        -2.4330416609804    
     5250.0000000000         90.667300950256        -2.4115941617166    
     5260.0000000000         90.814599964052        -2.4094514193487    
     5270.0000000000         90.958272514307        -2.4262982330037    
     5280.0000000000         91.092498080435        -2.4610785108413    
     5290.0000000000         91.211930520829        -2.5120527936080    
     5300.0000000000         91.311906754607        -2.5768813817247    
     5310.0000000000         91.388626133108        -2.6527292887277    
     5320.0000000000         91.439292333779        -2.7363884647024    
     5330.0000000000         91.462211242376        -2.8244121327354    
     5340.0000000000         91.456840438375        -2.9132556872031    
     5350.0000000000         91.423788417122        -2.9994184369779    
     5360.0000000000         91.364764366853        -3.0795805502523    
     5370.0000000000         91.282481942112        -3.1507298691351    
     5380.0000000000         91.180522809708        -3.2102737921128    
     5390.0000000000         91.063167607122        -3.2561321405035    
     5400.0000000000         90.935203222430        -3.2868077891251    
     5410.0000000000         90.801715933092        -3.3014328055926    
     5420.0000000000         90.667879954426        -3.2997888609413    
     5430.0000000000         90.538750432603        -3.2823017044429    
     5440.0000000000         90.419068994672        -3.2500105006572    
     5450.0000000000         90.313088776570        -3.2045137751024    
     5460.0000000000         90.224424519399        -3.1478945781857    
     5470.0000000000         90.155931962464        -3.0826282288889    
     5480.0000000000         90.109619445994        -3.0114766149950    
     5490.0000000000         90.086593412676        -2.9373734818979    
