     F(Hz)         |Z|(ohms)     PHASE(Z)(Deg) 
     2800.0000000000         6.1148859945014        -89.996670587377    
     2810.0000000000         6.0930424260404        -89.996683892982    
     2820.0000000000         6.0713546528837        -89.996697088067    
     2830.0000000000         6.0498210110933        -89.996710174043    
     2840.0000000000         6.0284398603855        -89.996723152298    
     2850.0000000000         6.0072095837116        -89.996736024195    
     2860.0000000000         5.9861285868470        -89.996748791074    
     2870.0000000000         5.9651952979891        -89.996761454253    
     2880.0000000000         5.9444081673643        -89.996774015026    
     2890.0000000000         5.9237656668421        -89.996786474666    
     2900.0000000000         5.9032662895585        -89.996798834426    
     2910.0000000000         5.8829085495461        -89.996811095536    
     2920.0000000000         5.8626909813732        -89.996823259207    
     2930.0000000000         5.8426121397891        -89.996835326628    
     2940.0000000000         5.8226705993773        -89.996847298970    
     2950.0000000000         5.8028649542165        -89.996859177385    
     2960.0000000000         5.7831938175471        -89.996870963005    
     2970.0000000000         5.7636558214456        -89.996882656944    
     2980.0000000000         5.7442496165055        -89.996894260299    
     2990.0000000000         5.7249738715244        -89.996905774146    
     3000.0000000000         5.7058272731976        -89.996917199548    
     3010.0000000000         5.6868085258176        -89.996928537549    
     3020.0000000000         5.6679163509802        -89.996939789175    
     3030.0000000000         5.6491494872959        -89.996950955437    
     3040.0000000000         5.6305066901077        -89.996962037330    
     3050.0000000000         5.6119867312135        -89.996973035834    
     3060.0000000000         5.5935883985952        -89.996983951913    
     3070.0000000000         5.5753104961524        -89.996994786514    
     3080.0000000000         5.5571518434415        -89.997005540574    
     3090.0000000000         5.5391112754201        -89.997016215010    
     3100.0000000000         5.5211876421959        -89.997026810728    
     3110.0000000000         5.5033798087812        -89.997037328620    
     3120.0000000000         5.4856866548520        -89.997047769563    
     3130.0000000000         5.4681070745109        -89.997058134423    
     3140.0000000000         5.4506399760561        -89.997068424049    
     3150.0000000000         5.4332842817534        -89.997078639281    
     3160.0000000000         5.4160389276134        -89.997088780945    
     3170.0000000000         5.3989028631731        -89.997098849854    
     3180.0000000000         5.3818750512805        -89.997108846808    
     3190.0000000000         5.3649544678851        -89.997118772598    
     3200.0000000000         5.3481401018307        -89.997128628000    
     3210.0000000000         5.3314309546529        -89.997138413781    
     3220.0000000000         5.3148260403807        -89.997148130696    
     3230.0000000000         5.2983243853410        -89.997157779489    
     3240.0000000000         5.2819250279672        -89.997167360892    
     3250.0000000000         5.2656270186116        -89.997176875627    
     3260.0000000000         5.2494294193611        -89.997186324406    
     3270.0000000000         5.2333313038557        -89.997195707932    
     3280.0000000000         5.2173317571117        -89.997205026894    
     3290.0000000000         5.2014298753468        -89.997214281975    
     3300.0000000000         5.1856247658090        -89.997223473846    
     3310.0000000000         5.1699155466091        -89.997232603170    
     3320.0000000000         5.1543013465550        -89.997241670599    
     3330.0000000000         5.1387813049906        -89.997250676776    
     3340.0000000000         5.1233545716360        -89.997259622338    
     3350.0000000000         5.1080203064322        -89.997268507908    
     3360.0000000000         5.0927776793870        -89.997277334104    
     3370.0000000000         5.0776258704250        -89.997286101534    
     3380.0000000000         5.0625640692397        -89.997294810799    
     3390.0000000000         5.0475914751479        -89.997303462489    
     3400.0000000000         5.0327072969474        -89.997312057189    
     3410.0000000000         5.0179107527770        -89.997320595474    
     3420.0000000000         5.0032010699786        -89.997329077911    
     3430.0000000000         4.9885774849622        -89.997337505060    
     3440.0000000000         4.9740392430729        -89.997345877473    
     3450.0000000000         4.9595855984607        -89.997354195696    
     3460.0000000000         4.9452158139522        -89.997362460267    
     3470.0000000000         4.9309291609244        -89.997370671714    
     3480.0000000000         4.9167249191813        -89.997378830561    
     3490.0000000000         4.9026023768320        -89.997386937326    
     3500.0000000000         4.8885608301716        -89.997394992516    
     3510.0000000000         4.8745995835631        -89.997402996636    
     3520.0000000000         4.8607179493223        -89.997410950179    
     3530.0000000000         4.8469152476047        -89.997418853638    
     3540.0000000000         4.8331908062932        -89.997426707493    
     3550.0000000000         4.8195439608892        -89.997434512223    
     3560.0000000000         4.8059740544044        -89.997442268297    
     3570.0000000000         4.7924804372551        -89.997449976181    
     3580.0000000000         4.7790624671578        -89.997457636332    
     3590.0000000000         4.7657195090272        -89.997465249204    
     3600.0000000000         4.7524509348751        -89.997472815243    
     3610.0000000000         4.7392561237120        -89.997480334891    
     3620.0000000000         4.7261344614489        -89.997487808582    
     3630.0000000000         4.7130853408025        -89.997495236746    
     3640.0000000000         4.7001081612005        -89.997502619809    
     3650.0000000000         4.6872023286894        -89.997509958190    
     3660.0000000000         4.6743672558432        -89.997517252301    
     3670.0000000000         4.6616023616739        -89.997524502553    
     3680.0000000000         4.6489070715437        -89.997531709348    
     3690.0000000000         4.6362808170781        -89.997538873085    
     3700.0000000000         4.6237230360810        -89.997545994158    
     3710.0000000000         4.6112331724504        -89.997553072956    
     3720.0000000000         4.5988106760965        -89.997560109862    
     3730.0000000000         4.5864550028603        -89.997567105256    
     3740.0000000000         4.5741656144338        -89.997574059513    
     3750.0000000000         4.5619419782816        -89.997580973001    
     3760.0000000000         4.5497835675637        -89.997587846089    
     3770.0000000000         4.5376898610590        -89.997594679135    
     3780.0000000000         4.5256603430914        -89.997601472497    
     3790.0000000000         4.5136945034552        -89.997608226527    
     3800.0000000000         4.5017918373434        -89.997614941575    
     3810.0000000000         4.4899518452761        -89.997621617983    
     3820.0000000000         4.4781740330304        -89.997628256091    
     3830.0000000000         4.4664579115714        -89.997634856236    
     3840.0000000000         4.4548029969841        -89.997641418750    
     3850.0000000000         4.4432088104066        -89.997647943960    
     3860.0000000000         4.4316748779643        -89.997654432191    
     3870.0000000000         4.4202007307050        -89.997660883763    
     3880.0000000000         4.4087859045351        -89.997667298992    
     3890.0000000000         4.3974299401566        -89.997673678192    
     3900.0000000000         4.3861323830058        -89.997680021672    
     3910.0000000000         4.3748927831919        -89.997686329737    
     3920.0000000000         4.3637106954369        -89.997692602689    
     3930.0000000000         4.3525856790173        -89.997698840828    
     3940.0000000000         4.3415172977053        -89.997705044448    
     3950.0000000000         4.3305051197118        -89.997711213841    
     3960.0000000000         4.3195487176301        -89.997717349296    
     3970.0000000000         4.3086476683802        -89.997723451098    
     3980.0000000000         4.2978015531543        -89.997729519529    
     3990.0000000000         4.2870099573631        -89.997735554867    
     4000.0000000000         4.2762724705822        -89.997741557389    
     4010.0000000000         4.2655886865007        -89.997747527366    
     4020.0000000000         4.2549582028690        -89.997753465069    
     4030.0000000000         4.2443806214486        -89.997759370763    
     4040.0000000000         4.2338555479620        -89.997765244713    
     4050.0000000000         4.2233825920435        -89.997771087179    
     4060.0000000000         4.2129613671910        -89.997776898417    
     4070.0000000000         4.2025914907179        -89.997782678685    
     4080.0000000000         4.1922725837065        -89.997788428232    
     4090.0000000000         4.1820042709613        -89.997794147309    
     4100.0000000000         4.1717861809636        -89.997799836162    
     4110.0000000000         4.1616179458266        -89.997805495034    
     4120.0000000000         4.1514992012507        -89.997811124168    
     4130.0000000000         4.1414295864802        -89.997816723801    
     4140.0000000000         4.1314087442604        -89.997822294170    
     4150.0000000000         4.1214363207947        -89.997827835507    
     4160.0000000000         4.1115119657031        -89.997833348044    
     4170.0000000000         4.1016353319813        -89.997838832009    
     4180.0000000000         4.0918060759596        -89.997844287629    
     4190.0000000000         4.0820238572631        -89.997849715125    
     4200.0000000000         4.0722883387725        -89.997855114721    
     4210.0000000000         4.0625991865848        -89.997860486634    
     4220.0000000000         4.0529560699756        -89.997865831082    
     4230.0000000000         4.0433586613606        -89.997871148277    
     4240.0000000000         4.0338066362592        -89.997876438433    
     4250.0000000000         4.0242996732569        -89.997881701759    
     4260.0000000000         4.0148374539700        -89.997886938463    
     4270.0000000000         4.0054196630094        -89.997892148749    
     4280.0000000000         3.9960459879456        -89.997897332821    
     4290.0000000000         3.9867161192741        -89.997902490881    
     4300.0000000000         3.9774297503810        -89.997907623126    
     4310.0000000000         3.9681865775097        -89.997912729756    
     4320.0000000000         3.9589862997272        -89.997917810963    
     4330.0000000000         3.9498286188916        -89.997922866941    
     4340.0000000000         3.9407132396200        -89.997927897881    
     4350.0000000000         3.9316398692562        -89.997932903973    
     4360.0000000000         3.9226082178394        -89.997937885402    
     4370.0000000000         3.9136179980734        -89.997942842355    
     4380.0000000000         3.9046689252961        -89.997947775015    
     4390.0000000000         3.8957607174488        -89.997952683562    
     4400.0000000000         3.8868930950473        -89.997957568178    
     4410.0000000000         3.8780657811519        -89.997962429038    
     4420.0000000000         3.8692785013388        -89.997967266321    
     4430.0000000000         3.8605309836714        -89.997972080199    
     4440.0000000000         3.8518229586725        -89.997976870846    
     4450.0000000000         3.8431541592961        -89.997981638432    
     4460.0000000000         3.8345243209003        -89.997986383126    
     4470.0000000000         3.8259331812203        -89.997991105096    
     4480.0000000000         3.8173804803415        -89.997995804508    
     4490.0000000000         3.8088659606736        -89.998000481525    
     4500.0000000000         3.8003893669243        -89.998005136311    
     4510.0000000000         3.7919504460738        -89.998009769026    
     4520.0000000000         3.7835489473497        -89.998014379829    
     4530.0000000000         3.7751846222021        -89.998018968879    
     4540.0000000000         3.7668572242787        -89.998023536332    
     4550.0000000000         3.7585665094009        -89.998028082343    
     4560.0000000000         3.7503122355396        -89.998032607064    
     4570.0000000000         3.7420941627918        -89.998037110648    
     4580.0000000000         3.7339120533570        -89.998041593244    
     4590.0000000000         3.7257656715148        -89.998046055003    
     4600.0000000000         3.7176547836013        -89.998050496071    
     4610.0000000000         3.7095791579874        -89.998054916595    
     4620.0000000000         3.7015385650566        -89.998059316719    
     4630.0000000000         3.6935327771828        -89.998063696586    
     4640.0000000000         3.6855615687092        -89.998068056338    
     4650.0000000000         3.6776247159266        -89.998072396117    
     4660.0000000000         3.6697219970530        -89.998076716061    
     4670.0000000000         3.6618531922122        -89.998081016308    
     4680.0000000000         3.6540180834140        -89.998085296995    
     4690.0000000000         3.6462164545334        -89.998089558257    
     4700.0000000000         3.6384480912912        -89.998093800229    
     4710.0000000000         3.6307127812340        -89.998098023043    
     4720.0000000000         3.6230103137151        -89.998102226831    
     4730.0000000000         3.6153404798748        -89.998106411723    
     4740.0000000000         3.6077030726220        -89.998110577850    
     4750.0000000000         3.6000978866152        -89.998114725337    
     4760.0000000000         3.5925247182443        -89.998118854314    
     4770.0000000000         3.5849833656120        -89.998122964904    
     4780.0000000000         3.5774736285163        -89.998127057233    
     4790.0000000000         3.5699953084322        -89.998131131425    
     4800.0000000000         3.5625482084946        -89.998135187600    
     4810.0000000000         3.5551321334809        -89.998139225882    
     4820.0000000000         3.5477468897936        -89.998143246389    
     4830.0000000000         3.5403922854438        -89.998147249240    
     4840.0000000000         3.5330681300343        -89.998151234555    
     4850.0000000000         3.5257742347431        -89.998155202448    
     4860.0000000000         3.5185104123073        -89.998159153037    
     4870.0000000000         3.5112764770069        -89.998163086436    
     4880.0000000000         3.5040722446489        -89.998167002758    
     4890.0000000000         3.4968975325518        -89.998170902116    
     4900.0000000000         3.4897521595300        -89.998174784623    
     4910.0000000000         3.4826359458785        -89.998178650389    
     4920.0000000000         3.4755487133579        -89.998182499523    
     4930.0000000000         3.4684902851792        -89.998186332134    
     4940.0000000000         3.4614604859895        -89.998190148331    
     4950.0000000000         3.4544591418570        -89.998193948219    
     4960.0000000000         3.4474860802572        -89.998197731906    
     4970.0000000000         3.4405411300578        -89.998201499495    
     4980.0000000000         3.4336241215057        -89.998205251092    
     4990.0000000000         3.4267348862123        -89.998208986798    
     5000.0000000000         3.4198732571402        -89.998212706717    
     5010.0000000000         3.4130390685896        -89.998216410950    
     5020.0000000000         3.4062321561852        -89.998220099597    
     5030.0000000000         3.3994523568622        -89.998223772759    
     5040.0000000000         3.3926995088542        -89.998227430533    
     5050.0000000000         3.3859734516797        -89.998231073018    
     5060.0000000000         3.3792740261295        -89.998234700310    
     5070.0000000000         3.3726010742543        -89.998238312507    
     5080.0000000000         3.3659544393519        -89.998241909703    
     5090.0000000000         3.3593339659551        -89.998245491993    
     5100.0000000000         3.3527394998198        -89.998249059472    
     5110.0000000000         3.3461708879125        -89.998252612231    
     5120.0000000000         3.3396279783987        -89.998256150364    
     5130.0000000000         3.3331106206312        -89.998259673961    
     5140.0000000000         3.3266186651386        -89.998263183114    
     5150.0000000000         3.3201519636135        -89.998266677913    
     5160.0000000000         3.3137103689014        -89.998270158445    
     5170.0000000000         3.3072937349897        -89.998273624801    
     5180.0000000000         3.3009019169963        -89.998277077067    
     5190.0000000000         3.2945347711588        -89.998280515332    
     5200.0000000000         3.2881921548238        -89.998283939679    
     5210.0000000000         3.2818739264361        -89.998287350197    
     5220.0000000000         3.2755799455282        -89.998290746968    
     5230.0000000000         3.2693100727099        -89.998294130078    
     5240.0000000000         3.2630641696577        -89.998297499610    
     5250.0000000000         3.2568420991053        -89.998300855646    
     5260.0000000000         3.2506437248325        -89.998304198269    
     5270.0000000000         3.2444689116564        -89.998307527559    
     5280.0000000000         3.2383175254204        -89.998310843598    
     5290.0000000000         3.2321894329855        -89.998314146466    
     5300.0000000000         3.2260845022198        -89.998317436243    
     5310.0000000000         3.2200026019897        -89.998320713005    
     5320.0000000000         3.2139436021500        -89.998323976833    
     5330.0000000000         3.2079073735347        -89.998327227804    
     5340.0000000000         3.2018937879479        -89.998330465994    
     5350.0000000000         3.1959027181550        -89.998333691479    
     5360.0000000000         3.1899340378728        -89.998336904336    
     5370.0000000000         3.1839876217617        -89.998340104639    
     5380.0000000000         3.1780633454162        -89.998343292463    
     5390.0000000000         3.1721610853563        -89.998346467882    
     5400.0000000000         3.1662807190191        -89.998349630968    
     5410.0000000000         3.1604221247502        -89.998352781795    
     5420.0000000000         3.1545851817954        -89.998355920434    
     5430.0000000000         3.1487697702922        -89.998359046958    
